log_brightness,log_bright_t31,log_frp,confidence,gmm_cluster,som_cluster_tuned,spectral_cluster_tuned,hdbscan_cluster,fuzzy_cmeans_cluster,adaptive_hierarchical_cluster,pca1,pca2,tsne1,tsne2
-0.5152210440354681,0.28051099500549614,-0.3401542654454125,-0.9181096248530337,1,5,0,1,1,2,-0.8346230994177756,0.6030308517151999,-37.259758,33.05013
0.37779678157139096,1.2288758943609863,-0.37171610737412747,0.237035782773608,1,3,0,1,1,2,0.5265128028672189,1.1654520857626094,16.214058,56.70487
2.9367229579648373,1.4496949513955717,2.0990795713891766,1.6587532075448594,0,0,0,1,0,3,4.210016423595448,0.28995183121969087,74.390076,-25.420832
0.880426846181365,1.284162727207391,0.07278299362176631,0.41475046087001444,1,3,0,1,1,2,1.1865040019959994,1.0519107393672342,55.899334,24.062542
0.3424786304036317,0.7102036745774878,-0.5043425998593835,-0.6959662772325257,1,4,0,1,1,2,-0.14310127074370144,1.0670923337272173,-21.563885,52.770275
-0.06011959058162156,0.951616141371171,-0.8697701925416267,-0.6959662772325257,1,4,0,1,1,2,-0.5249041454297715,1.3612336337741735,-27.973818,52.745823
-0.4429972658096807,0.5237876566280363,-0.9810164322312923,0.2814644522977096,1,1,0,1,0,2,-0.5307790762321594,0.6694534367941475,1.8373908,20.36539
0.37779678157139096,1.2657398754741955,0.060554549913431434,-0.4293942600879161,1,4,0,1,1,2,0.4784908622826785,1.2532664784916903,1.8182411,63.820316
-0.07202594010610358,0.505111718302353,-1.176176632921712,-1.3623963200940499,1,5,0,1,1,2,-1.1337545218851162,1.3057780505320855,-37.499645,46.54892
1.7981144694362652,1.7244942134098566,1.1905488528897774,1.347752520876148,0,0,0,1,0,3,2.933643509400649,0.8252716203976959,72.21422,-12.657367
1.3649924514578522,1.468057111802621,0.5646165529849125,1.2144665123038434,1,0,0,1,0,4,2.1762897168700626,0.8271087132757315,70.06697,-4.723831
0.40132387716374485,1.1919875161704685,-0.5748616083480984,0.14817844372540478,1,3,0,1,1,2,0.37995838816685756,1.24091909338523,17.310051,56.608036
-0.3709113631590746,-0.1147312775987868,-0.8272820542728118,0.10374977420130319,1,1,0,1,0,1,-0.6782359204829788,0.1292184414345148,-19.382318,6.0625763
-0.4790918875199686,0.05500156772420514,-0.9810164322312923,-0.29610825151561126,1,5,0,1,1,1,-0.9556046797650352,0.44915122036398863,-17.14128,17.829462
-0.2750103917288971,0.5984288963213884,-1.0757248718124712,-0.7403949467566273,1,5,0,1,1,1,-0.9043280940047582,1.121694665224465,-31.965055,46.266693
-0.16741212838097727,0.7102036745774878,-0.7454408961717852,-0.6515376077084242,1,4,0,1,1,2,-0.5812219967164597,1.0795837732957343,-27.679295,50.691143
0.2717430732767953,1.0441893853904334,-0.7655253433160643,-0.4738229296120177,1,4,0,1,1,2,-0.1284573234180261,1.3707618837747915,-6.5195885,59.816032
0.30712741496090834,1.0626855984061623,-0.8697701925416267,-0.6959662772325257,1,4,0,1,1,2,-0.25529975160723484,1.5019623276165452,-9.237299,61.72078
-0.2750103917288971,0.6729703148686629,-1.202270819485326,0.459179130394116,1,1,0,1,0,2,-0.4187677085298124,0.8429382913638888,6.150839,24.767473
-0.33491995086722365,0.28051099500549614,-1.176176632921712,-0.5182515991361193,1,5,0,1,1,1,-0.9979767020224615,0.805714898935756,-16.375898,20.684767
-0.2630398773778464,0.242989393176951,-0.4533556045971733,-1.229110311521745,1,5,0,1,1,2,-0.8843905022887187,0.7448354484338817,-40.422966,36.657043
-0.4911310992285757,-0.49377617536897306,-1.100272677860779,-0.9181096248530337,1,5,0,1,1,1,-1.4746360559040792,0.22166872444424776,-39.085796,-11.67988
-1.6154895094592912,-1.7048999607957,-1.339286577058839,-0.9625382943771353,1,2,0,-1,1,1,-2.721133248562469,-0.8559479996709596,-37.121895,-52.476543
1.410818897864001,-0.15251998237603276,0.899584710692729,1.347752520876148,0,0,0,1,0,4,1.9430065981908902,-0.7302981532108375,58.686935,-15.033224
-0.8905938973291955,-1.3948110530288769,-0.37171610737412747,-2.3842557191483866,1,2,0,-1,1,1,-2.2628659866112133,-0.39717915561746286,-65.3066,-6.4613166
-0.45502497325460534,0.3742046418974056,-1.15048702372597,-0.07396490389510324,1,5,0,1,1,2,-0.834877432073864,0.7176709233103801,-7.7849197,20.36568
2.4163316700855124,0.579777955069409,1.7533761128220395,1.5698958684966562,0,0,0,1,0,3,3.3783860499752185,-0.3656516374295972,69.2711,-22.0785
0.25994092059311225,0.242989393176951,1.4379701492425756,0.9034658256351321,0,0,0,1,0,4,1.4262850534462679,-0.5866533847961735,34.216278,-25.873596
0.07060307631845089,0.1866595880678715,-0.2637837619928616,-0.5626802686602209,1,5,0,1,1,2,-0.2898110573295863,0.4502648421806646,-15.075625,43.067852
-0.2869847020255521,0.01732779987465482,-0.3558600380310219,-1.229110311521745,1,5,0,1,1,2,-0.9167759994265883,0.5113912563890471,-41.77597,35.446266
0.14171606758841762,0.1866595880678715,0.07278299362176631,-0.9625382943771353,1,5,0,1,1,2,-0.23789604381260487,0.46396707582695,-25.458155,42.040462
0.12987319868027522,0.355478507868945,-0.014774176326628143,-0.8736809553289322,1,5,0,1,1,2,-0.20132395544145026,0.6115000245687449,-25.241226,42.667393
-1.09803884705921,-1.0864377219928034,-0.6112794831488968,-1.5401109981904562,1,2,0,1,1,1,-2.0563747775238594,-0.3425701096900237,-48.886124,-18.21267
-0.23911022689126962,0.3367460803992863,0.582627019461442,0.7257511475387257,1,0,0,1,0,2,0.5909382156388097,-0.19174965378059186,31.36889,-2.079019
-1.590687546528823,-0.6270532198702727,-1.0041908883444641,-0.4738229296120177,1,2,0,1,0,1,-1.9706399384847646,-0.20822019687399093,-34.68448,-62.98944
0.2717430732767953,0.579777955069409,0.6783303234386963,-2.3842557191483866,1,4,0,0,1,2,-0.33191680542121565,1.0556357140186767,-77.258354,10.058915
-1.0124822768998252,-0.9137245396601428,0.08492185085759173,-1.1402529724735417,1,2,0,1,0,1,-1.3911211237110388,-0.5719275595859501,-43.744488,-29.267994
-0.9271191175274187,-0.34184875616403426,-0.4367027347569215,-0.16282224294330647,1,2,0,1,0,1,-1.0099942497501775,-0.1930500021138746,-18.647882,1.8387256
0.2717430732767953,0.7474121789041375,0.6951522608370643,-2.3842557191483866,1,4,0,0,1,2,-0.2705780930670381,1.1937180565079821,-77.63211,10.409867
-1.9143907049947904,-0.8180035176609431,-0.5043425998593835,-1.1846816419976434,0,2,0,-1,1,1,-2.279558861837649,-0.36696063090673614,-47.664234,-32.270473
0.6357921076953591,0.41163804653570263,1.0815420797597104,1.0811805037315385,1,0,0,1,0,4,1.603680587204113,-0.32067471722249996,47.39572,-10.257524
-0.5031741505837465,0.1866595880678715,-0.5043425998593835,0.3703217913459128,1,1,0,1,0,1,-0.37491991303738303,0.16586739239581058,6.987016,7.261883
-0.45502497325460534,0.22421911604672848,-0.4533556045971733,0.5480364694423192,1,1,0,1,0,1,-0.2258924393399651,0.1274119442648201,7.9727316,7.674016
0.02311990476256681,0.355478507868945,-0.014774176326628143,-0.5182515991361193,1,1,0,1,0,2,-0.11220463741791575,0.4828530441995125,-16.257542,42.179085
0.04686895410144968,0.1866595880678715,0.19034623143880974,-0.07396490389510324,1,1,0,1,0,2,0.15911204918449015,0.11981024368020889,-2.134001,3.7746632
0.41308193025705026,0.14907473336566662,0.7118051306773153,1.0367518342074369,1,0,0,1,0,4,1.1581454281543986,-0.4223149223483491,39.16295,-9.994881
-0.10776753028433715,0.11146451776086154,0.4618996560452804,-0.4738229296120177,1,1,0,1,0,2,0.007695080693912605,0.06519534872732036,-3.7647812,-0.5980444
-0.19129637155810558,-0.36081705221623517,0.6698548747705959,-0.029536234371001637,1,1,0,1,0,4,0.11746459449673655,-0.5733512353795085,14.262267,-22.582973
-0.06011959058162156,-0.22817433727072864,0.6951522608370643,-1.4956823286663545,1,5,0,1,1,2,-0.39295914977952945,0.024155954241904084,-51.568962,16.407541
-0.8055055270497514,-1.0864377219928034,2.0182368746632764,-2.1176837020037773,0,2,0,-1,0,2,-0.6911601746331419,-1.0955720812175913,-65.68122,4.516334
-1.939406265501656,-0.9904198904764517,0.1789582374577937,-0.8736809553289322,0,2,0,-1,0,1,-1.8388677842552885,-0.873372151185304,-44.76664,-32.665012
-0.33491995086722365,0.16787032869180046,1.0412903853568212,-0.07396490389510324,0,1,0,1,0,4,0.3729240651930039,-0.2593163854903322,15.647536,-14.291526
1.8094455984647662,-0.6461188391467582,2.9732312529966225,0.10374977420130319,0,0,0,-1,0,3,2.62420770219705,-1.4721548555610229,60.39236,-31.07931
-0.4069371129459575,0.46774105822903683,1.4801876330511534,-1.09582430294944,0,1,0,-1,0,2,0.20682665770039457,0.15917459801500458,1.5270034,-19.841112
-0.914940118162341,-1.3175576277562524,0.7364747665556026,-0.3405369210397129,0,2,0,-1,0,4,-0.7448352204019296,-1.409606225397484,0.58318675,-33.086468
-0.8541039728879872,-0.798879023593948,0.9577291538096362,0.05932110467720157,0,1,0,1,0,4,-0.2467233441039098,-1.1677202939491043,13.211299,-28.823503
0.3542550182128109,0.48642952023526237,2.7174590784251773,0.14817844372540478,0,0,0,-1,0,4,1.9255236108429414,-0.5951936804846107,28.797005,-38.90886
0.6708371099361607,0.8588888908859493,0.4999920601466445,-0.16282224294330647,1,3,0,1,1,2,0.8971313170580041,0.6890887673587697,5.7631974,62.653595
-1.6154895094592912,-0.379791805560805,-1.4272867216394356,0.05932110467720157,1,2,0,1,0,1,-1.9041126033699598,-0.014534154504422523,-26.623705,-67.50669
0.6357921076953591,2.016127775571937,-0.5043425998593835,0.9478944951592337,1,3,0,1,1,2,1.1791812611022796,1.693133501277921,41.60976,48.781906
0.23632554321046662,1.997945313361621,-1.310962013793015,0.7257511475387257,1,3,0,-1,1,2,0.3796230399253805,2.000233627631953,37.854443,48.355858
0.11802661436221218,1.6330449108425533,-0.5929704946281611,0.41475046087001444,1,3,0,1,1,2,0.44410554742221586,1.505945724800396,38.417286,46.16292
0.8688134408294204,2.1069512230938896,-0.4533556045971733,0.3258931218218112,1,3,0,1,1,2,1.1088584601536355,1.9831992813875876,40.91077,51.294186
0.9500323722573147,2.1613743396175646,-0.20512465926570334,0.01489243515309997,1,3,0,-1,1,2,1.1753696351340335,2.0489260713890545,13.185277,73.40788
-0.33491995086722365,1.2473109325351308,-1.051535440720007,0.459179130394116,1,3,0,1,1,2,-0.1961879581165237,1.2740922553569571,13.344221,33.406475
-0.8662633634950948,0.355478507868945,-1.2287825307082942,-1.09582430294944,1,5,0,1,1,1,-1.5992400640133047,1.0122965656578498,-42.807365,-1.5525008
0.4483341380802472,0.9886638910976258,0.04823518757345816,0.9478944951592337,1,0,0,1,0,4,1.0407832140670124,0.580239803154242,49.600212,13.016534
1.307631074478646,0.8959983046478173,0.8239118983540631,1.258895181827945,1,0,0,1,0,4,2.122629491035789,0.21677916585299425,63.411415,-6.2778125
0.20087476244599192,1.468057111802621,-0.9356177950551898,-1.4068249896181515,1,4,0,1,1,2,-0.5479450654049088,2.0934645874799456,-31.37272,63.12634
-0.25107315656651613,1.0626855984061623,-0.8272820542728118,0.459179130394116,1,3,0,1,1,2,-0.07769690241116539,1.042135627610307,14.26618,32.093918
-0.2630398773778464,-0.36081705221623517,-0.14847139363226727,0.8146084865869289,1,1,0,1,0,1,-0.0007472271431073872,-0.5526137175425178,12.3483,-2.1197007
1.1926462499287498,1.1181374392371763,0.582627019461442,1.1700378427797418,1,0,0,1,0,4,1.9472361975019443,0.5124209615576917,63.8169,-1.7272738
0.6474773892999963,1.5414453217613855,-0.4367027347569215,-0.5182515991361193,1,4,0,1,1,2,0.4263777163436087,1.7373418690662072,-0.17951508,67.830986
0.996364877707109,0.11146451776086154,0.4810553214377269,1.1256091732556401,0,0,0,1,0,4,1.4332831288179946,-0.32624442572552564,51.249687,-2.0682654
-0.5513848015042178,0.26175335141218203,-1.0757248718124712,0.19260711324950638,1,1,0,1,0,1,-0.7726937565572776,0.4945970764886737,-5.8236284,16.482763
0.4718173398346791,1.4496949513955717,0.30011792568820084,-0.4738229296120177,1,4,0,1,1,2,0.7068594898754581,1.3486568593547095,7.8327565,67.95937
0.20087476244599192,0.8403249148903728,-0.725596987113417,0.41475046087001444,1,3,0,1,1,2,0.178123842225542,0.8828613261207463,20.058977,33.588345
-0.7206084588722045,0.2054425157642318,-1.4272867216394356,0.19260711324950638,1,5,0,1,1,1,-1.0902227189655527,0.5559125715853821,-10.587741,14.546971
0.6825115534374637,0.13027279781495948,-0.20512465926570334,-0.29610825151561126,1,1,0,1,0,2,0.2343354445866866,0.3684213614639219,4.9661636,45.32347
0.02311990476256681,0.8217547539951452,-1.202270819485326,-0.7403949467566273,1,4,0,1,1,2,-0.7130294682500505,1.397589161284831,-27.86747,53.896072
0.1772224051402038,2.034304308396142,-0.42021556786214403,0.7701798170628272,1,3,0,1,1,2,0.8585017054472504,1.6789902701997375,41.17619,47.484135
1.0888596874670018,2.684742855442695,0.6004438212558849,1.0811805037315385,1,3,0,-1,1,2,2.3386774858820885,1.8707651457041274,74.60657,-7.7577453
0.15355522341642433,0.8031784040776888,-0.9810164322312923,0.3703217913459128,1,3,0,1,1,2,-0.022677165146523084,0.9543796197044871,13.016514,29.467302
-1.4175284416327107,-0.3987730205957214,0.6004438212558849,0.3703217913459128,0,1,0,1,0,4,-0.5398706908090382,-0.8608158132302833,8.459017,-32.546333
-1.5659018631944823,-0.4177607017234667,0.3829825221181733,0.14817844372540478,0,2,0,-1,0,4,-0.8577192022778835,-0.7424030276693169,7.7266293,-32.6442
-1.0124822768998252,-0.3987730205957214,1.0881566458369196,0.9034658256351321,0,1,0,-1,0,4,0.22146741445193663,-1.1655299627288631,17.786108,-34.93804
0.2835415383639301,0.579777955069409,-0.20512465926570334,0.7701798170628272,1,0,0,1,0,4,0.5911995122264961,0.3598314344215004,36.41293,20.289467
-0.45502497325460534,0.3742046418974056,-1.255725345511654,-2.3842557191483866,1,5,0,0,1,2,-1.9156366161532894,1.5077510360155824,-87.55336,1.5852528
0.02311990476256681,0.951616141371171,0.26794319431218605,0.19260711324950638,1,3,0,1,1,2,0.542352827002755,0.6600349701838741,18.678053,45.540325
0.24813507800697532,0.8403249148903728,0.6613358503394495,-0.11839357341920485,1,3,0,1,1,2,0.728480569012293,0.5468260818730855,7.1644473,61.927452
-0.06011959058162156,0.9145437506387196,0.2787376728926109,-0.7848236162807289,1,4,0,1,1,2,0.05046240250860924,0.9316119267910797,-15.267444,52.32848
-0.39492471036204163,-0.19033432399700906,0.8239118983540631,-2.3842557191483866,0,5,0,0,1,2,-0.9188563463191362,0.256638136385423,-72.36734,4.266439
-0.2869847020255521,-0.020371449050826496,-0.3877253778270356,-0.38496559056381446,1,5,0,1,1,1,-0.5719580358188948,0.21636762530271578,-25.703634,11.981515
-0.9758744337959927,-0.24710398167460532,-0.891429933674202,0.9478944951592337,1,1,0,1,0,1,-0.7676632841501395,-0.30961918101481933,-11.622331,-66.59257
-0.5634470878882618,-1.1633712572039225,-0.42021556786214403,0.10374977420130319,1,2,0,1,0,1,-0.9058186099655883,-0.9484842391059457,-11.218072,-32.461815
0.8571964626716214,-0.03923063969305266,1.801280665181018,0.9478944951592337,0,0,0,1,0,4,1.9384970292972925,-0.9056803662806928,52.7627,-26.930698
0.04686895410144968,0.7288110315893622,0.518714819827449,0.5924651389664208,1,0,0,1,0,2,0.8020822205050181,0.2479969332072506,34.921757,-0.79937345
-0.024423050468613473,0.7102036745774878,-0.3401542654454125,-0.6515376077084242,1,4,0,1,1,2,-0.2687113896250992,0.9466089407571617,-19.996323,49.853455
0.4248363232559761,0.9145437506387196,0.10893599005865906,-0.29610825151561126,1,4,0,1,1,2,0.4847305339618015,0.8953720890281385,3.4140277,62.151814
0.6825115534374637,0.9701430943126773,0.5646165529849125,-0.7848236162807289,1,4,0,1,1,2,0.698939035099572,0.9644973618740011,5.9096413,67.1845
0.2126953877433596,0.7288110315893622,0.010717812664707232,0.3703217913459128,1,3,0,1,1,2,0.5328080373565739,0.5292559094591437,30.810251,32.17015
-0.4790918875199686,-0.09584652816814308,0.372848260545282,0.3703217913459128,1,1,0,1,0,4,0.030898693975477134,-0.4002212756678514,18.956402,-17.624514
-0.6842823500542475,-0.4367548533509789,0.884724103441376,-0.6959662772325257,0,1,0,1,0,2,-0.39972033092997106,-0.5624495228293772,5.882953,-21.759056
-0.5875832262645537,0.07382890700524261,0.10893599005865906,0.19260711324950638,1,1,0,1,0,2,-0.20836378030730277,-0.1116637534828169,-1.945196,-10.849901
0.02311990476256681,1.007178535815772,-0.014774176326628143,-1.0513956334253385,1,4,0,1,1,2,-0.14556590256673516,1.2172624561653058,-15.707728,56.087055
-1.0246927821651937,-0.20925111949892486,-1.2287825307082942,-0.20725091246740807,1,2,0,1,0,1,-1.482768324819543,0.2177742767830268,-30.492584,-6.208071
0.2835415383639301,0.7845958610112673,-0.42021556786214403,-1.0069669639012369,1,4,0,1,1,2,-0.2495601504145341,1.1937530671073977,-22.148373,58.025543
0.2835415383639301,-0.379791805560805,2.5568166650521684,0.7701798170628272,0,0,0,-1,0,4,1.7986357292094315,-1.4922038547119063,29.733538,-36.06972
0.034996296495667316,-0.379791805560805,2.2399619185322863,0.8590371561110305,0,0,0,-1,0,4,1.5061494991953692,-1.4339221204152504,29.385704,-34.958603
1.3191103228431023,2.1069512230938896,-0.4701775419955413,0.459179130394116,1,3,0,-1,1,2,1.4469198461181716,2.001419480067505,41.08957,51.939484
0.37779678157139096,0.6357120665485715,-0.20512465926570334,-0.029536234371001637,1,3,0,1,1,2,0.3146846851421829,0.6795234853283592,10.745366,44.455677
1.1234869133727672,1.8340356913359928,-0.10721748007741645,-0.6515376077084242,1,4,0,1,1,2,0.9427006768564306,1.9686603973617296,8.652391,74.44952
-0.5755132286536716,-0.05809621354431694,-1.202270819485326,0.3703217913459128,1,1,0,1,0,1,-0.8779523246468373,0.20548250776120233,-20.248373,-6.758618
-0.7812297388757607,-1.1056611529167086,-1.255725345511654,-2.3842557191483866,1,2,0,0,1,1,-2.584928388962218,0.1935500703128834,-64.07727,-10.645516
-0.7084958726563633,-1.0480107384566955,-0.891429933674202,-0.07396490389510324,1,2,0,1,0,1,-1.2984189718103603,-0.6341827693188725,-24.227034,-26.76775
-0.3469132770611537,-0.24710398167460532,-0.7858562315408721,-0.5182515991361193,1,5,0,1,1,1,-0.9570049339690626,0.20499806250255986,-28.602358,15.456321
-0.22715108595075056,-0.4747625857554821,-0.891429933674202,-1.0069669639012369,1,5,0,1,1,1,-1.2252519137695812,0.22177147019785592,-35.343502,20.44466
-0.08393604498458425,-0.20925111949892486,-0.8272820542728118,-0.29610825151561126,1,5,0,1,1,1,-0.7011056587300712,0.21305953902429692,-26.444613,16.410576
-0.15547566954785721,0.07382890700524261,-0.7655253433160643,-0.9181096248530337,1,5,0,1,1,2,-0.9006489607840737,0.6272536105238524,-29.429285,29.146412
0.16539066849190043,-0.1147312775987868,-0.5043425998593835,-1.229110311521745,1,5,0,1,1,2,-0.7493130678098712,0.508394686767012,-44.94416,40.748558
-0.024423050468613473,0.05500156772420514,-0.7858562315408721,0.5480364694423192,1,1,0,1,0,1,-0.1842702039765694,0.15809797277917537,12.741974,9.40849
-0.7933656821600512,-1.8605937419494074,-1.7970236707218306,-1.3623963200940499,0,2,0,-1,1,1,-2.670137674756215,-0.5890419499110132,-41.671852,-49.046246
0.8571964626716214,0.6170735987569823,-0.12085497765347439,1.1256091732556401,1,0,0,1,0,4,1.1733420328204969,0.3155526003924932,48.88427,6.3344088
-0.6721814086899549,-0.7606497097417536,0.452238132450456,-2.3842557191483866,1,2,0,0,1,2,-1.4764466567478838,-0.13039316058264205,-70.367226,0.52390033
-0.4670565130104202,-1.0672209186955908,0.3930551768571303,-2.3842557191483866,1,2,0,0,1,2,-1.4728384410920012,-0.3471737788504494,-68.817566,-0.24198624
-0.8784266708008064,-2.6061370014443503,-0.5929704946281611,0.3258931218218112,0,2,0,1,0,4,-1.552180264507527,-2.2374089672682067,-20.015333,-44.943947
-1.2451597625294402,-1.3561709562221715,-0.9810164322312923,0.6368938084905225,1,2,0,1,0,1,-1.4717496598933983,-1.163208222038392,-20.185398,-59.774364
-0.4911310992285757,-0.2849825678495947,0.6268148808424306,-0.2516795819915097,1,1,0,1,0,2,-0.17270337445058628,-0.45668302066170124,9.33822,-22.079239
